theta,delta,fidelity
2.879793265790643542e+00,4.712388980384689674e+00,8.695591850846445814e-01
2.879793265790643542e+00,4.843288674284264239e+00,8.737232424680678733e-01
2.879793265790643542e+00,4.974188368183838804e+00,8.778420169770108084e-01
2.879793265790643542e+00,5.105088062083413369e+00,8.818432135441178765e-01
2.879793265790643542e+00,5.235987755982987935e+00,8.856555526375048393e-01
2.879793265790643542e+00,5.366887449882562500e+00,8.892107972195576471e-01
2.879793265790643542e+00,5.497787143782137953e+00,8.924423641649501526e-01
2.879793265790643542e+00,5.628686837681712518e+00,8.952920573676380611e-01
2.879793265790643542e+00,5.759586531581287083e+00,8.977056070641291630e-01
2.879793265790643542e+00,5.890486225480861648e+00,8.996379268285940034e-01
2.879793265790643542e+00,6.021385919380436214e+00,9.010526532015693535e-01
2.879793265790643542e+00,6.152285613280010779e+00,9.019222805211115634e-01
2.879793265790643542e+00,6.283185307179586232e+00,9.022310313976033003e-01
2.945243112740430824e+00,0.000000000000000000e+00,8.941633875857304403e-01
2.945243112740430824e+00,1.308996938995747039e-01,8.939688157619690712e-01
2.945243112740430824e+00,2.617993877991494078e-01,8.933559732609930304e-01
2.945243112740430824e+00,3.926990816987241395e-01,8.923370079160408697e-01
2.945243112740430824e+00,5.235987755982988157e-01,8.909285019598129907e-01
2.945243112740430824e+00,6.544984694978734918e-01,8.891568401342934136e-01
2.945243112740430824e+00,7.853981633974482790e-01,8.870554312147088671e-01
2.945243112740430824e+00,9.162978572970229552e-01,8.846653161196254000e-01
2.945243112740430824e+00,1.047197551196597631e+00,8.820218625382141298e-01
2.945243112740430824e+00,1.178097245096172418e+00,8.791806889402657976e-01
2.945243112740430824e+00,1.308996938995746984e+00,8.761898674059767078e-01
2.945243112740430824e+00,1.439896632895321771e+00,8.731014290141108081e-01
2.945243112740430824e+00,1.570796326794896558e+00,8.699702413158005854e-01
2.945243112740430824e+00,1.701696020694471123e+00,8.668494215846203055e-01
2.945243112740430824e+00,1.832595714594045910e+00,8.637919410182393065e-01
2.945243112740430824e+00,1.963495408493620475e+00,8.608496245337541319e-01
2.945243112740430824e+00,2.094395102393195263e+00,8.580706814535994376e-01
2.945243112740430824e+00,2.225294796292769828e+00,8.555008399832865207e-01
2.945243112740430824e+00,2.356194490192344837e+00,8.531815970186966691e-01
2.945243112740430824e+00,2.487094184091919402e+00,8.511501607796083668e-01
2.945243112740430824e+00,2.617993877991493967e+00,8.494380734482521733e-01
2.945243112740430824e+00,2.748893571891068976e+00,8.480736082253075292e-01
2.945243112740430824e+00,2.879793265790643542e+00,8.470769051414034356e-01
2.945243112740430824e+00,3.010692959690218107e+00,8.464641426873524832e-01
2.945243112740430824e+00,3.141592653589793116e+00,8.462443297278892107e-01
2.945243112740430824e+00,3.272492347489367681e+00,8.464213095136308151e-01
2.945243112740430824e+00,3.403392041388942246e+00,8.469923329849761151e-01
2.945243112740430824e+00,3.534291735288516811e+00,8.479489341637423960e-01
2.945243112740430824e+00,3.665191429188091821e+00,8.492755770371475110e-01
2.945243112740430824e+00,3.796091123087666386e+00,8.509531148756764862e-01
2.945243112740430824e+00,3.926990816987240951e+00,8.529537374966552621e-01
2.945243112740430824e+00,4.057890510886815960e+00,8.552465893622601678e-01
2.945243112740430824e+00,4.188790204786390525e+00,8.577943565960886030e-01
2.945243112740430824e+00,4.319689898685965090e+00,8.605570573601043494e-01
2.945243112740430824e+00,4.450589592585539656e+00,8.634880886025961821e-01
2.945243112740430824e+00,4.581489286485114221e+00,8.665395272294457163e-01
2.945243112740430824e+00,4.712388980384689674e+00,8.696599387723966679e-01
2.945243112740430824e+00,4.843288674284264239e+00,8.727960917721013789e-01
2.945243112740430824e+00,4.974188368183838804e+00,8.758943216073992177e-01
2.945243112740430824e+00,5.105088062083413369e+00,8.788998550407490784e-01
2.945243112740430824e+00,5.235987755982987935e+00,8.817604215520072897e-01
2.945243112740430824e+00,5.366887449882562500e+00,8.844245048719050484e-01
2.945243112740430824e+00,5.497787143782137953e+00,8.868444750550268374e-01
2.945243112740430824e+00,5.628686837681712518e+00,8.889767270431724322e-01
2.945243112740430824e+00,5.759586531581287083e+00,8.907804430959158637e-01
2.945243112740430824e+00,5.890486225480861648e+00,8.922242171753788087e-01
2.945243112740430824e+00,6.021385919380436214e+00,8.932806875378380695e-01
2.945243112740430824e+00,6.152285613280010779e+00,8.939303941608055526e-01
2.945243112740430824e+00,6.283185307179586232e+00,8.941611101389704830e-01
3.010692959690218107e+00,0.000000000000000000e+00,8.860542048987010144e-01
3.010692959690218107e+00,1.308996938995747039e-01,8.859270759970481190e-01
3.010692959690218107e+00,2.617993877991494078e-01,8.855221228111068710e-01
3.010692959690218107e+00,3.926990816987241395e-01,8.848467220256983623e-01
3.010692959690218107e+00,5.235987755982988157e-01,8.839134664274367337e-01
3.010692959690218107e+00,6.544984694978734918e-01,8.827387585322815644e-01
3.010692959690218107e+00,7.853981633974482790e-01,8.813439877605301342e-01
3.010692959690218107e+00,9.162978572970229552e-01,8.797537501559024031e-01
3.010692959690218107e+00,1.047197551196597631e+00,8.779987546438607904e-01
3.010692959690218107e+00,1.178097245096172418e+00,8.761050801867459326e-01
3.010692959690218107e+00,1.308996938995746984e+00,8.741104960388899059e-01
3.010692959690218107e+00,1.439896632895321771e+00,8.720484893215302291e-01
3.010692959690218107e+00,1.570796326794896558e+00,8.699545205092705791e-01
3.010692959690218107e+00,1.701696020694471123e+00,8.678647430619600422e-01
3.010692959690218107e+00,1.832595714594045910e+00,8.658147489456065049e-01
3.010692959690218107e+00,1.963495408493620475e+00,8.638391426969377340e-01
3.010692959690218107e+00,2.094395102393195263e+00,8.619707391417302800e-01
3.010692959690218107e+00,2.225294796292769828e+00,8.602409260058851981e-01
3.010692959690218107e+00,2.356194490192344837e+00,8.586779889127792442e-01
3.010692959690218107e+00,2.487094184091919402e+00,8.573077100450635646e-01
3.010692959690218107e+00,2.617993877991493967e+00,8.561520392574296645e-01
3.010692959690218107e+00,2.748893571891068976e+00,8.552302738597274967e-01
3.010692959690218107e+00,2.879793265790643542e+00,8.545567516702978761e-01
3.010692959690218107e+00,3.010692959690218107e+00,8.541426104978877554e-01
3.010692959690218107e+00,3.141592653589793116e+00,8.539943666083851248e-01
3.010692959690218107e+00,3.272492347489367681e+00,8.541146054974834145e-01
3.010692959690218107e+00,3.403392041388942246e+00,8.545018757058663317e-01
3.010692959690218107e+00,3.534291735288516811e+00,8.551482052731619321e-01
3.010692959690218107e+00,3.665191429188091821e+00,8.560453804876611006e-01
3.010692959690218107e+00,3.796091123087666386e+00,8.571779452291162782e-01
3.010692959690218107e+00,3.926990816987240951e+00,8.585273081892854652e-01
3.010692959690218107e+00,4.057890510886815960e+00,8.600725174624431757e-01
3.010692959690218107e+00,4.188790204786390525e+00,8.617877185328043366e-01
3.010692959690218107e+00,4.319689898685965090e+00,8.636446091103342493e-01
3.010692959690218107e+00,4.450589592585539656e+00,8.656122574656645030e-01
3.010692959690218107e+00,4.581489286485114221e+00,8.676579037774504455e-01
3.010692959690218107e+00,4.712388980384689674e+00,8.697469506885362467e-01
3.010692959690218107e+00,4.843288674284264239e+00,8.718434630366626026e-01
3.010692959690218107e+00,4.974188368183838804e+00,8.739118953948037394e-01
3.010692959690218107e+00,5.105088062083413369e+00,8.759156879226698278e-01
3.010692959690218107e+00,5.235987755982987935e+00,8.778206856719573681e-01
3.010692959690218107e+00,5.366887449882562500e+00,8.795926056259212311e-01
3.010692959690218107e+00,5.497787143782137953e+00,8.812010036642183852e-01
3.010692959690218107e+00,5.628686837681712518e+00,8.826161541736635696e-01
3.010692959690218107e+00,5.759586531581287083e+00,8.838130439681977091e-01
3.010692959690218107e+00,5.890486225480861648e+00,8.847702340142993283e-01
3.010692959690218107e+00,6.021385919380436214e+00,8.854699671445007692e-01
3.010692959690218107e+00,6.152285613280010779e+00,8.859009445661890636e-01
3.010692959690218107e+00,6.283185307179586232e+00,8.860541633871813483e-01
3.076142806640005389e+00,0.000000000000000000e+00,8.779482258930616512e-01
3.076142806640005389e+00,1.308996938995747039e-01,8.778853768978663874e-01
3.076142806640005389e+00,2.617993877991494078e-01,8.776847633639389690e-01
3.076142806640005389e+00,3.926990816987241395e-01,8.773496785550781718e-01
3.076142806640005389e+00,5.235987755982988157e-01,8.768867099827459821e-01
3.076142806640005389e+00,6.544984694978734918e-01,8.763034057802877586e-01
3.076142806640005389e+00,7.853981633974482790e-01,8.756098597919951265e-01
3.076142806640005389e+00,9.162978572970229552e-01,8.748189285207872423e-01
3.076142806640005389e+00,1.047197551196597631e+00,8.739439629873464455e-01
3.076142806640005389e+00,1.178097245096172418e+00,8.730001714395050350e-01
3.076142806640005389e+00,1.308996938995746984e+00,8.720042459108579003e-01
3.076142806640005389e+00,1.439896632895321771e+00,8.709730171910257113e-01
3.076142806640005389e+00,1.570796326794896558e+00,8.699241257892931234e-01
3.076142806640005389e+00,1.701696020694471123e+00,8.688761450088169358e-01
3.076142806640005389e+00,1.832595714594045910e+00,8.678465458059426707e-01
3.076142806640005389e+00,1.963495408493620475e+00,8.668532248448408417e-01
3.076142806640005389e+00,2.094395102393195263e+00,8.659125223843765484e-01
3.076142806640005389e+00,2.225294796292769828e+00,8.650401188356192650e-01
3.076142806640005389e+00,2.356194490192344837e+00,8.642514927138469361e-01
3.076142806640005389e+00,2.487094184091919402e+00,8.635592744688174172e-01
3.076142806640005389e+00,2.617993877991493967e+00,8.629751837428973893e-01
3.076142806640005389e+00,2.748893571891068976e+00,8.625090436838432906e-01
3.076142806640005389e+00,2.879793265790643542e+00,8.621679757208733363e-01
3.076142806640005389e+00,3.010692959690218107e+00,8.619582951135484894e-01
3.076142806640005389e+00,3.141592653589793116e+00,8.618834586595669478e-01
3.076142806640005389e+00,3.272492347489367681e+00,8.619447331550863511e-01
3.076142806640005389e+00,3.403392041388942246e+00,8.621408628121896012e-01
3.076142806640005389e+00,3.534291735288516811e+00,8.624684163606579634e-01
3.076142806640005389e+00,3.665191429188091821e+00,8.629222931691548082e-01
3.076142806640005389e+00,3.796091123087666386e+00,8.634950783875949831e-01
3.076142806640005389e+00,3.926990816987240951e+00,8.641770459197911647e-01
3.076142806640005389e+00,4.057890510886815960e+00,8.649569826526316563e-01
3.076142806640005389e+00,4.188790204786390525e+00,8.658216769713110716e-01
3.076142806640005389e+00,4.319689898685965090e+00,8.667565205664001793e-01
3.076142806640005389e+00,4.450589592585539656e+00,8.677455961220951197e-01
3.076142806640005389e+00,4.581489286485114221e+00,8.687727440633167264e-01
3.076142806640005389e+00,4.712388980384689674e+00,8.698201415734366782e-01
3.076142806640005389e+00,4.843288674284264239e+00,8.708698335113783662e-01
3.076142806640005389e+00,4.974188368183838804e+00,8.719043870184168821e-01
3.076142806640005389e+00,5.105088062083413369e+00,8.729047622721833877e-01
3.076142806640005389e+00,5.235987755982987935e+00,8.738541631549795463e-01
3.076142806640005389e+00,5.366887449882562500e+00,8.747372720607383689e-01
3.076142806640005389e+00,5.497787143782137953e+00,8.755375131986095072e-01
3.076142806640005389e+00,5.628686837681712518e+00,8.762407064048367555e-01
3.076142806640005389e+00,5.759586531581287083e+00,8.768354766583856819e-01
3.076142806640005389e+00,5.890486225480861648e+00,8.773108128872008082e-01
3.076142806640005389e+00,6.021385919380436214e+00,8.776580306255818975e-01
3.076142806640005389e+00,6.152285613280010779e+00,8.778717825857476065e-01
3.076142806640005389e+00,6.283185307179586232e+00,8.779483635940084074e-01
3.141592653589793116e+00,0.000000000000000000e+00,8.698795076862833042e-01
3.141592653589793116e+00,1.308996938995747039e-01,8.698793822955174226e-01
3.141592653589793116e+00,2.617993877991494078e-01,8.698793798316827308e-01
3.141592653589793116e+00,3.926990816987241395e-01,8.698793326724906239e-01
3.141592653589793116e+00,5.235987755982988157e-01,8.698794561779984447e-01
3.141592653589793116e+00,6.544984694978734918e-01,8.698793500115746813e-01
3.141592653589793116e+00,7.853981633974482790e-01,8.698794623565063722e-01
3.141592653589793116e+00,9.162978572970229552e-01,8.698794500659379203e-01
3.141592653589793116e+00,1.047197551196597631e+00,8.698792108132793466e-01
3.141592653589793116e+00,1.178097245096172418e+00,8.698795852587123401e-01
3.141592653589793116e+00,1.308996938995746984e+00,8.698794176793650523e-01
3.141592653589793116e+00,1.439896632895321771e+00,8.698796374276753784e-01
3.141592653589793116e+00,1.570796326794896558e+00,8.698793987058954791e-01
3.141592653589793116e+00,1.701696020694471123e+00,8.698791386236254253e-01
3.141592653589793116e+00,1.832595714594045910e+00,8.698794337910663588e-01
3.141592653589793116e+00,1.963495408493620475e+00,8.698794616671794433e-01
3.141592653589793116e+00,2.094395102393195263e+00,8.698793950070937697e-01
3.141592653589793116e+00,2.225294796292769828e+00,8.698793132082692781e-01
3.141592653589793116e+00,2.356194490192344837e+00,8.698793230486456807e-01
3.141592653589793116e+00,2.487094184091919402e+00,8.698795236614481619e-01
3.141592653589793116e+00,2.617993877991493967e+00,8.698794700274551372e-01
3.141592653589793116e+00,2.748893571891068976e+00,8.698791074055285399e-01
3.141592653589793116e+00,2.879793265790643542e+00,8.698791705902860771e-01
3.141592653589793116e+00,3.010692959690218107e+00,8.698793865227939515e-01
3.141592653589793116e+00,3.141592653589793116e+00,8.698794187841847325e-01
3.141592653589793116e+00,3.272492347489367681e+00,8.698796178077942143e-01
3.141592653589793116e+00,3.403392041388942246e+00,8.698791739316120708e-01
3.141592653589793116e+00,3.534291735288516811e+00,8.698794604514780149e-01
3.141592653589793116e+00,3.665191429188091821e+00,8.698793818223606866e-01
3.141592653589793116e+00,3.796091123087666386e+00,8.698795840152339087e-01
3.141592653589793116e+00,3.926990816987240951e+00,8.698794979049482290e-01
3.141592653589793116e+00,4.057890510886815960e+00,8.698794999397795324e-01
3.141592653589793116e+00,4.188790204786390525e+00,8.698794497686311855e-01
3.141592653589793116e+00,4.319689898685965090e+00,8.698794535148555163e-01
3.141592653589793116e+00,4.450589592585539656e+00,8.698794804267733216e-01
3.141592653589793116e+00,4.581489286485114221e+00,8.698792213073498480e-01
3.141592653589793116e+00,4.712388980384689674e+00,8.698794164338526924e-01
3.141592653589793116e+00,4.843288674284264239e+00,8.698792754276826189e-01
3.141592653589793116e+00,4.974188368183838804e+00,8.698790576194840307e-01
3.141592653589793116e+00,5.105088062083413369e+00,8.698774576606933540e-01
3.141592653589793116e+00,5.235987755982987935e+00,8.698799032267681142e-01
3.141592653589793116e+00,5.366887449882562500e+00,8.698792483529506070e-01
3.141592653589793116e+00,5.497787143782137953e+00,8.698793038156888979e-01
3.141592653589793116e+00,5.628686837681712518e+00,8.698794413551101945e-01
3.141592653589793116e+00,5.759586531581287083e+00,8.698793860266184064e-01
