T,AGF,Avg_Leakage,Unitary_Error
2.905000000000000000e+02,9.999994122133912811e-01,5.877862779002374083e-07,1.294109628346973295e-06
2.910000000000000000e+02,9.999975334135694505e-01,2.466582526478022785e-06,5.030788687632181677e-06
2.915000000000000000e+02,9.999985409826075422e-01,1.459016683275082826e-06,2.537855209316930427e-06
2.920000000000000000e+02,9.999990139290495517e-01,9.860705097453070778e-07,1.883434269878137002e-06
2.925000000000000000e+02,9.999993177578716530e-01,6.822419184593364605e-07,1.248973790834995157e-06
2.930000000000000000e+02,9.999979297947163559e-01,2.070202320070269053e-06,4.381026077915350925e-06
2.935000000000000000e+02,9.999981203083138093e-01,1.879689504963311109e-06,4.023276683806642495e-06
2.940000000000000000e+02,9.999991926341571524e-01,8.073655275719904267e-07,1.732057114178786605e-06
2.945000000000000000e+02,9.999991571952117075e-01,8.428043594133072247e-07,1.917335579970647075e-06
2.950000000000000000e+02,9.999983786146182663e-01,1.621383531796860566e-06,3.835182623701527405e-06
2.955000000000000000e+02,9.999977265940014348e-01,2.273401262103957876e-06,5.477953617605280101e-06
2.960000000000000000e+02,9.999993321139365454e-01,6.678857131237059264e-07,1.590718432531446069e-06
2.965000000000000000e+02,9.999989889272065113e-01,1.011071840972821434e-06,2.555370054668770763e-06
2.970000000000000000e+02,9.999988072493593005e-01,1.192749540274151698e-06,3.191388932122229960e-06
2.975000000000000000e+02,9.999974288395119260e-01,2.571154230440741983e-06,6.372631519147020640e-06
2.980000000000000000e+02,9.999993803242046564e-01,6.196753473686200664e-07,1.353475214238564206e-06
2.985000000000000000e+02,9.999988658350474902e-01,1.134163806454369094e-06,2.815485317109178709e-06
2.990000000000000000e+02,9.999991524006743848e-01,8.475986524869583150e-07,2.361062627076471188e-06
2.995000000000000000e+02,9.999972803559206147e-01,2.719638380638267350e-06,6.467934240528272483e-06
3.000000000000000000e+02,9.999993023543843895e-01,6.976450870610495514e-07,1.597829733857025758e-06
3.005000000000000000e+02,9.999988243206177074e-01,1.175678494502729876e-06,2.635466666456309781e-06
